type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,name
과실주,"복분자48.8%(국산), 정제수, 수정, 설탕, 구연산, 알라닌, 스테비올배당체, 효모",18%  ,500ml,,,차게 해서 드시면 복분자 특유 적당한 단맛과 드라이한 맛이 어우러진 특별한 향미를 즐기실 수 있습니다.,"장어, 소고기",고창명산품복분자주,고창군 아산면 복분자로 196,https://bokbunjaju.modoo.at/,,고창 복분자주 특4호
탁주,"정제수,쌀(국내산),국(말함유),효모",9%  ,700ml,,,보스토끼 막걸리는 단맛보다는 경쾌한 산미와 담백한 맛 거기에 적당한 탄산이 어우러진 Alc.9%무감미료 드라이 생 막걸리입니다.,간이 세지 않은 음식과 페이링 시 보스토끼 막걸리 본연의 맛에 집중할 수 있습니다. 기름지거나 자극적인 음식과 페어링하면 입안을 개운하게 정리해줘요!,한강주조,"서울 성동구 돌레15길 12,2층,3층 한강주조",https://hangangbrewery.com/,,보스토끼
탁주,"국내산 쌀 (밀양),정제수,쌀,입국,스테비올 배당체",6%  ,500ml,,,세계적인 인기 캐릭터 와 오리지널 스톰트루퍼 와 90년 전통의 밀양 클래식 술도가 가 협업하여 제작된 글로벌 막걸리 프로젝트입니다. 기분 좋게 달달하고 탄산이 강하지 않아 누구나 즐길 수 있는 깔끔하고 상쾌한 맛입니다.,,밀양클래식술도가,경상남도 밀양시 단장면 표총로 176-5 밀양클래식술도가,https://djclassicstore.modoo.at/,,스톰탁주
"약주, 청주","찹쌀(국내산),맵쌀(국내산),국화(국산),누룩(밀:국산) 정제수,효모",16%  ,750ml,,,직접 재배한 찹쌀과 국산 누룩을 이용하여 100일의 숙성을 거쳐 깊은 맛과 풍미를 자랑합니다. 달달하게 감기는 맛입니다.,,농업회사법인(주) 두레박,충남 서천군 한산면 충절로 1154,,,감싸주는날
증류주,"쌀(국산100%),정제주정 , 인삼침출액 , 홍삼농축액, 고과담 , 스테비오솔바톨 , 구연산 , 정제염",19%  ,375ml,,,진심 인삼주는 연한 미색을 띠며 6년근 인삼 한 뿌리를 같이 병입한 제품입니다. 특수공법으로 쌉싸름한 맛과 인삼 향을 최소화시켜 소주를 좋아하는 애주가들도 좋아할 제품입니다.,삼겹살이나 김치찌개 또는 담백한 회 등 한국인들이 좋아하는 모든 요리와 같이 드시면 좋습니다.,태평주가,전북 진안군 진안읍 연장리 1785,http://www.juga.co.kr/,,진심 인삼주
증류주,"정제수, 쌀(국내산), 찹쌀(국내산), 누룩",21%  ,375ml,,,"충남의 당해년도 특등급 햅쌀을 주 원료로 사용하였으며, 無첨가물, 無화학조미료, 無보존제를 유지합니다. 비공개 특허 기술과 상압 방식의 2차 증류를 통해 깔끔하고 부드러운 맛과 깊은 곡물향을 함께 느낄 수 있습니다.",,농업회사법인 팔로미 주식회사,충청남도 홍성군 홍북읍 용봉산1길 3(홍북읍) 1층,,,팔로미 더 화이트 21 (8ROMI 19+ THE WHITE 21)
증류주,"정제수, 쌀(국내산), 찹쌀(국내산), 누룩",26%  ,375ml,,,"충남 특등급의 당해년도의 햅쌀을 주 원료로 사용하였으며, 無첨가물, 無화학조미료, 無보존제를 유지합니다. 비공개 특허기술과 상압방식의 2차 증류로 깔끔하고 부드러운 맛을 베이스로 곡물향과 한국 전통주의 깊은 맛을 느낄 수 있습니다.",,농업회사법인 팔로미 주식회사,충청남도 홍성군 홍북읍 용봉산1길 3(홍북읍) 1층,,,팔로미 더 블랙 26 (8ROMI 19+ THE BLACK 26)
탁주,"백미(국내산, 무기농 무농약), 벌꿀(국내산), 정제수",6%  ,600ml,,,전남 담양을 대표하는 지역 막걸리로서 담양군에서 재배한 친환경 유기농쌀과 토종벌꿀을 사용하여 장기저온발효공법으로 제조한 프리미엄 막걸리다. 인공감미료를 첨가하지 않고 국내산 벌꿀과 천연감미료로 넣어 은은한 막걸리의 단맛을 자아내는 술이다. 연한 볏짚단 빛깔의 가볍고 부드러운 막걸리이다. 꿀을 첨가하여 단맛을 보충하고 향미도 살렸다. 과하지 않은 탄산과 산미가 품위 있고 나긋한 맛을 선사한다,"모듬전, 보쌈, 수육, 나물류 등과 잘 어울린다.",농업회사법인 (주)죽향도가,전남 담양군 담양읍 외다길30,http://jhdg.co.kr/,,담향 대대포 블루
탁주,"쌀(국내산 경기미 100%), 누룩, 정제수",8%  ,100,,,한 숟 떠서 오물오물 머금는 독특하고 이색적인 막걸리인 이화주. 쫀득쫀득한 요거트를 연상시키는 술로 떠먹거나 물에 타서 마시는 등 기호에 따라 먹는 재미가 있다. 배꽃이 필 무렵에 빚는 술이라는 이름이 붙여진 이 이화주는 고려시대부터 전해져 내려오는 전통주로 양반가에서 마시던 귀한 술이었다. 전통쌀 누룩을 사용하여 새콤달콤 유기산과 효모의 맛이 그대로 살아있는 그 특유의 맛이 참 좋은 전통주다.,"셀러드, 비스켓, 식빵, 제철과일 등이 이화주의 새콤함과 잘 어울린다.",술샘,경기도 용인시 처인구 양지면 죽양대로 2298-1,http://www.sulseam.com,,이화주(술샘)
리큐르/기타주류,"쌀, 차조, 입국, 누룩, 효모, 효소, 정제수, 스테비올 배당체",40%  ,375ml,,,제주도 최초의 쌀과 차조로 만든 40도의 곡물 원료의 증류식 소주이다. 견과류와 같은 고소한 향이 살짝 풍기면서 후미까지 여운이 이어진다. 그을린 견과류 향을 연상케하며 탄내 섞인 견과류의 구수함이 느껴진다.,"차게 얼려 마시면 그라빠와 같은 풍미를 느낄 수도 있다. 생선회, 해산물 등과 잘 어울린다.",제주샘주,제주 제주시 애월읍 애언로 283,http://www.jejusaemju.co.kr,,고도리술
리큐르/기타주류,"쌀, 소맥분, 정맥, 배, 생강, 계피, 울금, 꿀",19%  ,375ml,,,"이강주에서 느껴지는 배의 묵직함과 생강의 향긋함 그리고 꿀의 달콤함은 각각 다른 도수에서 다르게 느껴져 마실 때마다 새롭게 느껴지는 술이다. 또한, 쌀과 누룩 계피 생강 그리고 꿀로 만들어지는 이강주는 하나의 발효 통에 모든 재료를 다 넣고 발효를 시키는 것이 아니라 원료를 따로 넣어 발효한다. 계절과 시기에 따라 그 원물의 맛이 다르기에 따로 관리하면서 맛과 향을 맞추고 분석한다.","전통주 입문자가 즐기기에도 거부감이 지극히 적은 스타일. 닭볶음탕, 양념치킨, 배를 넣은 소불고기 및 소고기 전골 등 추천한다.",전주 이강주,전주시 덕진구 매암길 28,https://shopping.naver.com/fresh/traditionalalcohol/stores/100114116,,이강주
리큐르/기타주류,"쌀(화천군), 누룩(국내산), 효모(토종), 정제수 [밀(곡류)함유]",25%  ,375ml,,,"북한강 맑은 물로 화천농부가 재배한 맛있는 갓 도정한 맛있는햅쌀, 누룩, 토종효모로만 만든 전통방식 막걸리를 걸러 약주로 오랜 장기간 저온 숙성 후 국내에서 제작한 상압방식 동 증류기로 한 방울 한 방울 모아 증류한 전통 증류식 소주로 장기간 일정한 저온으로 숙성해 상압방식의 특유한 향과 맛이 일품이다.","하이볼 및 칵테일로도 충분히 즐길 수 있다. 쏘가리, 메기, 빠가사리 등 민물고기 매운탕과 잘 어울린다.",농업회사법인㈜화천주가,강원도 화천군 하남면 공단길18,www.hcjuga.co.kr,,북한강25
탁주,"정제수,쌀(화천군),곡자(밀/국내산),이소말토올리고당,효모, 정제효소제 밀함유",10%  ,750ml,,,화천농협 정미소에서 갓 도정한 화천군100% 햅쌀로만 빚은 생쌀발효법으로 저온 장기발효로 완전발효함으로써 숙취가 적다. 10%의 도수임에도 목 넘김이 좋은 동동주로 윗술을 처음드시고 나중은 잘 흔들어 또 다른 묵직한 맛을 즐길 수 있다.,"보쌈, 고기와 같은 기름진 음식과 잘 어울리며 변주를 주고 싶다면 팥앙금을 넣은 앙버터도 좋다",농업회사법인㈜화천주가,강원도 화천군 하남면 공단길18,www.hcjuga.co.kr,,화천용화산
탁주,"둥굴레(국내산),개똥쑥(국내산),감초(국내산),향온곡누룩(녹두,보리,밀(국내산)), 사카린나트륨제제(포도당(70%),사카린나트륨(30%)(감미료))",8%  ,850ml,,,"10년의 연구와 임금누룩 “향온곡”으로 빚어낸 역작 연꽃을 주제로 빚은 첫 번째 꽃막걸리 시리즈 향온곡은 일반 누룩과 달리 밀, 보리, 녹두를 넣어 띄우는 누룩이다. 고문헌에는 향온곡으로 술을 빚으면 맛과 향이 탁월해 도저히 잊을 수 없으니, 세상이 어지러워지지 않도록 대중들에게 공개하지 말라는 내용이 남아있다.","연잎밥, 쑥떡, 사찰음식이나 매운 닭발 등 자극적인 음식도 잘 어울린다.",한통술이노베이션주식회사,경기도 동두천시 쇠목길 325-2,www.hantongsool.com,,연꽃담은술
탁주,"정제수, 멥쌀(국내산), 국, 효모",12%  ,500ml,,,"알코올 12%, 본격 녹진한 쌀의 질감이 있다. 향도 맛도 두배로 느껴지는 강력한 술이다. 바닐라와 쌀 젤라또 같은 느낌이 있다. 숙성시킬 수록 알콜은 강해지지만 의외로 목넘김은 더 부드럽고 안정적인 술이 된다. 달콤한 쌀의 맛으로 시작해서 끝은 쌉쌀하게 마무리된다. 강한 술인만큼 안주가 조금 자극적이어도 좋다.","한우 갈비찜, 육전, 수육 등 술 맛을 잘 받쳐주는 소고기 요리나 돼지목살 스테이크, 전기통닭구이와 궁합이 좋다.",한아양조,서울시 서초구 동광로1길 95,https://hanayangjo.com,,열두쌀
탁주,"정제수, 멥쌀(국내산), 국, 효모",7%  ,500ml,,,"알코올 7% 맑은 청량감과 함께 느껴지는 은은한 단맛, 풋사과향과 바나나, 멜론의 향이 치고 올라온다. 병입후 일주일정도 지나면 크리미한 탄산음료의 질감도 느낄 수 있다. 감미료 없이 쌀로만 낸 단맛이 깔끔한 피니쉬를 준다.","모듬전, 수육, 어복쟁반 등 한식이나 올리보오일 베이스의 파스타, 고트치즈 등과도 잘 맞는다.",한아양조,서울시 서초구 동광로1길 95,https://hanayangjo.com,,일곱쌀
과실주,국내산 산머루,10.5%  ,375ml / 750ml,코리아와인챌린지 국제와인대회 동상수상,2021 찾아가는 양조장,"하미앙 와인은 지리산 해발 500고지 이상에서 재배하는 산머루로 만든다. 지리산은 낮과 밤의 일교차가 크고 강수량이 적당하며, 게르마늄 지대의 토질로 게르마늄 성분이 풍부해 산머루의 당도가 높고 맛과 향이 좋다. 2016년 수확한 산머루를 정통발효공법으로 지하숙성실에서 장기숙성한10.5%의 부드러운 와인으로 산머루 특유의 그윽한 향취가 살아있다.",강한 음식과 잘 맞는 상성을 보여줄 듯 하다. 또한 쿠키나 치즈 등과 함께 디저트용으로 마시기에도 좋다. 뱅쇼나 양파와인을 만들 때에도 잘 어울릴 것이다.,하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,https://www.sanmuru.com,,2016년산 하미앙 스위트
과실주,국내산 산머루,12%  ,375ml / 750ml,,2021 찾아가는 양조장,"하미앙 와인은 지리산 해발 500고지 이상에서 재배하는 산머루로 만든다. 지리산은 낮과 밤의 일교차가 크고 강수량이 적당하며, 게르마늄 지대의 토질로 게르마늄 성분이 풍부해 산머루의 당도가 높고 맛과 향이 좋다. 2016년에 수확한 머루를 정통발효공법으로 지하숙성실에서 장기숙성한12%의 드라이 와인으로 산머루 특유의 그윽한 향취와 깔끔함이 특징이다.","스테이크나 바비큐 등 육류나 사과파이, 에그타르트 등의 페이스트리 디저트류와 잘 어울린다. 특히 삼겹살에 칼집을 내어 와인에 절이면 더욱 부드럽고 육즙이 풍부한 고기를 맛볼 수 있다.",하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,https://www.sanmuru.com,,2016년산 하미앙 드라이
과실주,국내산 산머루,12%  ,750ml,,2021 찾아가는 양조장,"하미앙 와인은 지리산 해발 500고지 이상에서 재배하는 산머루로 만든다. 지리산은 낮과 밤의 일교차가 크고 강수량이 적당하며, 게르마늄 지대의 토질로 게르마늄 성분이 풍부해 산머루의 당도가 높고 맛과 향이 좋다. 2008년에 수확한 산머루를 상등액(침전물이 없는 액체의 맑은 부분)만 골라 오크통에서 숙성하여 색은 더 진하고 향이 풍부한 프리미엄 와인이다.","그릴에 구운 육류와 구운 야채들, 향이 강한 치즈나 간장게장, 홍어찌개, 추어탕 등과 함께 하면 좋을 듯 하다.",하미앙 와인밸리,경남 함양군 함양읍 삼봉로 442-14,https://www.sanmuru.com,,2018년산 하미앙 오크와인
"약주, 청주",찹쌀(국내산) 멥쌀(국내산) 전통누룩(국내산 밀) 정제수,15%  ,500ml,,,"춘천에서 나는 멥쌀로 범벅을 쑤어 전통 누룩을 넣고 밑술을 빚어 찹쌀 고두밥으로 덧술한 이양주인 화전일취15는 옹기에서 장기 숙성하여 병입하므로 특유의 풍부한 향과 부드러운 여운이 남는다. 낮은 산미와 은은한 감칠맛이 감도는 도수 15도의 약주로 일체의 첨가물 없이 물과 쌀, 누룩만으로 마치 꽃 앞에 있는 듯한 화사한 향기의 술을 빚어낸다.","한식 정찬, 구절판, 신선로, 너비아니 구이 등 한식과 잘 어울리고, 단맛을 받쳐주는 짭조름한 살라미나 크림치즈와도 잘 어울린다.",농업회사법인 주식회사 지시울,강원도 춘천시 서면 박사로 741-5,https://smartstore.naver.com/whajeonilchwi,,화전일취 15
탁주,"찹쌀(국내산), 멥쌀(국내산), 누룩(국내산)",10%  ,375ml,,2015 찾아가는 양조장,쿡피아의 대표이자 방송인인 이보은 요리연구가와 충북 무형문화재 청명주 제조기능보유자 김영섭 명인이 함께 연구 개발한 ‘보은주’ 이름처럼 은혜에 감사하는 마음을 전하기 좋은 전통주다.,"자극적인 음식보다는 손맛 묻은 반찬에 곁들이가 좋으며, 특히 한식요리와 잘 어울린다. 두부김치, 단호박 감자채전과 즐기면 풍미를 높여주고 입맛을 돋운다.",중원당,충북 충주시 가금면 창동리 243,http://www.청명주.com/,,보은주
탁주,"찹쌀(국내산), 멥쌀(국내산), 누룩(국내산), 정제수, 밀함유",12%  ,375ml,,2015 찾아가는 양조장,"선희주는 멥쌀 죽과 소량의 누룩으로 밑술을 만들고 찹쌀로 덧술을 한 이양주로 무감미료이며, 발효, 숙성기간은 약 100일 정도 걸려서 빚었다. 죽술의 특징인 깔끔한 맛이 나며 달지 않고 드라이하며 산미가 좋다.","기름진 음식, 육류, 생선류, 월남쌈 등과 잘 어울린다.",중원당,충북 충주시 가금면 창동리 243,http://www.청명주.com/,,선희주
과실주,"국산포도 효모, 설탕, 아황산나트륨, 수트랄로스, 자일리톨",12%  ,750ml,,,진한 머스캣향과 향긋한 과일향이 풍부하고 산미의 조화가 돗보이는 와인으로 한가지 향만을 지난 단순함에서 벗어나 오감을 통한 다양함을 즐길수 있다.,"감자요리나 각종 전 요리, 초밥, 새우 등 해산물 요리와도 잘 어울린다. 또는 프로슈토와 같은 염장한 햄, 부드러운 치즈 혹은 과일 타르트와도 잘 어울린다.",샤또나드리,강원도 홍천군 서면 팔봉산로 811-28,www.neobeunaewine.com,,너브내 스파클링 화이트
